Algorithm: Differential Evolution
Objective Function: Sphere
Dimension: 2
Population Size: 8
Max Evaluations: 2000

Generation 0: Best Solution = [ 3.18799138 -0.53615089], Best Fitness = 10.450746787583373, Evaluations = 8
Generation 231: Best Solution = [-1.07130952e-22 -1.65138996e-22], Best Fitness = 1.6721645013189435e-44, Evaluations = 1856
Generation 232: Best Solution = [-1.07130952e-22 -1.65138996e-22], Best Fitness = 1.6721645013189435e-44, Evaluations = 1864
Generation 233: Best Solution = [-1.07130952e-22 -1.65138996e-22], Best Fitness = 3.8688357566503044e-45, Evaluations = 1872
Generation 234: Best Solution = [-1.07130952e-22 -1.65138996e-22], Best Fitness = 3.8688357566503044e-45, Evaluations = 1880
Generation 235: Best Solution = [-1.07130952e-22 -1.65138996e-22], Best Fitness = 3.8688357566503044e-45, Evaluations = 1888
Generation 236: Best Solution = [-1.07130952e-22 -1.65138996e-22], Best Fitness = 3.8688357566503044e-45, Evaluations = 1896
Generation 237: Best Solution = [2.07392871e-23 6.01928070e-24], Best Fitness = 4.6634977001424406e-46, Evaluations = 1904
Generation 238: Best Solution = [2.07392871e-23 6.01928070e-24], Best Fitness = 4.6634977001424406e-46, Evaluations = 1912
Generation 239: Best Solution = [2.07392871e-23 6.01928070e-24], Best Fitness = 4.6634977001424406e-46, Evaluations = 1920
Generation 240: Best Solution = [2.07392871e-23 6.01928070e-24], Best Fitness = 3.899966103996436e-46, Evaluations = 1928
Generation 241: Best Solution = [2.07392871e-23 6.01928070e-24], Best Fitness = 2.2526137197890375e-46, Evaluations = 1936
Generation 242: Best Solution = [2.07392871e-23 6.01928070e-24], Best Fitness = 2.2526137197890375e-46, Evaluations = 1944
Generation 243: Best Solution = [ 2.78031013e-24 -5.76457192e-24], Best Fitness = 4.0960413875254266e-47, Evaluations = 1952
Generation 244: Best Solution = [ 2.78031013e-24 -5.76457192e-24], Best Fitness = 4.0960413875254266e-47, Evaluations = 1960
Generation 245: Best Solution = [-2.96297544e-24  3.93894349e-24], Best Fitness = 2.4294499247069666e-47, Evaluations = 1968
Generation 246: Best Solution = [-2.96297544e-24  3.93894349e-24], Best Fitness = 2.4294499247069666e-47, Evaluations = 1976
Generation 247: Best Solution = [-2.96297544e-24  3.93894349e-24], Best Fitness = 2.4294499247069666e-47, Evaluations = 1984
Generation 248: Best Solution = [-2.96297544e-24  3.93894349e-24], Best Fitness = 2.4294499247069666e-47, Evaluations = 1992
Generation 249: Best Solution = [-2.96297544e-24  3.93894349e-24], Best Fitness = 2.4294499247069666e-47, Evaluations = 2000
